latitude_dd,longitude_dd,latitude,longitude,eventName,hwmTypeName,hwmQualityName,verticalDatumName,verticalMethodName,approvalMember,markerName,horizontalMethodName,horizontalDatumName,flagMemberName,surveyMemberName,site_no,siteDescription,sitePriorityName,networkNames,stateName,countyName,siteZone,sitePermHousing,site_latitude,site_longitude,hwm_id,waterbody,site_id,event_id,hwm_type_id,hwm_quality_id,hwm_locationdescription,survey_date,elev_ft,vdatum_id,vcollect_method_id,bank,approval_id,marker_id,height_above_gnd,hcollect_method_id,peak_summary_id,hwm_notes,hwm_environment,flag_date,stillwater,hdatum_id,flag_member_id,survey_member_id,uncertainty,hwm_uncertainty,hwm_label,last_updated,last_updated_by,horizontal_datums,vertical_collect_methods,horizontal_collect_methods,hwm_types,hwm_qualities,event,peak_summary,survey_member,marker,approval,files,site,vertical_datums,flag_member,Links
26.337134,-81.826296,26.337134,-81.826296,2017 Irma,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Paul Ankcorn,Stake,Phone/Car GPS,NAD83,Javier Spencer,Daniel McCay,FLLEE22838,Residence at the end of Tarpon Way,,,FL,Lee County,,No,26.337134,-81.826296,24785,Imperial River,22838,182,5,3,"Seed line on outside of garage, right corner near white fence.",10/2/2017 4:00:00 AM,3.96,2,6,Left,7701,7,0.84,3,,GNSS Level II Survey,Riverine,9/27/2017 4:00:00 AM,0,2,1860,1591,0.13,,HWM1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.337154,-81.826659,26.337154,-81.826659,2017 Irma,Debris,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,Paul Ankcorn,Stake,Phone/Car GPS,NAD83,Javier Spencer,Daniel McCay,FLLEE22838,Residence at the end of Tarpon Way,,,FL,Lee County,,No,26.337134,-81.826296,24786,Imperial River,22838,182,2,4,"Debris line on grass to left grey house, behind yellow house 10 ft landward from channel canal.",10/2/2017 4:00:00 AM,3.75,2,6,Left,7937,7,0.1,3,,GNSS Level II Survey,Riverine,9/27/2017 4:00:00 AM,0,2,1860,1591,0.13,,HWM2,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
27.8813,-82.2992,27.8813,-82.2992,2017 Irma,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Paul Ankcorn,Marker,Phone/Car GPS,NAD83,Andrew Knaak,Andrew Knaak,FLHIL22839,"Private residence, good seedline on yellow storage shed on property with 2 houses.",,,FL,Hillsborough County,,No,27.8813,-82.2992,24787,Alafia River,22839,182,5,2,,10/2/2017 4:00:00 AM,9.41,2,6,N/A,7755,4,1.43,3,,GNSS Level II Survey.,Riverine,9/27/2017 4:00:00 AM,0,2,10,10,0.064,,hwm-1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.92778,-81.58472,29.92778,-81.58472,2017 Irma,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,Andy Caldwell,Marker,Phone/Car GPS,WGS84 (from Digital Map),Philip Habermehl,Anthony Gotvald,FLSTJ22840,RESIDENCE AT 2849 BASS HAVEN LN,,,FL,St. Johns County,,No,29.92778,-81.58472,24788,ST JOHNS RIVER,22840,182,5,1,NORTHEAST CORNER OF RESIDENCE ON DOWNSPOUT ON EAST CORNER OF PORCH,10/5/2017 5:00:00 AM,2.56,2,6,Right,8262,4,2.17,3,,GNSS Level II survey.,Riverine,9/27/2017 5:00:00 AM,1,4,1600,6,0.107,0.03,HWM,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.9673,-81.56695,29.9673,-81.56695,2017 Irma,Seed line,Excellent: +/- 0.05 ft,Above Ground Level,Tape measure,Steve Harden,Marker,Handheld GPS,WGS84 (from Digital Map),Jeffrey Moss,Jeffrey Moss,FLSTJ22841,"Blue house, second on left after boat ramp along St. Johns river at mouth of Six Mile creek.",,,FL,St. Johns County,,No,29.9673,-81.56695,24789,St johns river,22841,182,5,1,On back of blue/grey house to the right of back porch. Marked with flagging.,10/5/2017 4:00:00 AM,2.1,3,1,N/A,8277,4,2.1,1,,HWM not surveyed due to poor GPS visibility.,Riverine,9/27/2017 4:00:00 AM,0,4,1595,1595,0.05,0.05,HWM1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
27.0767926,-82.0075781,27.0767926,-82.0075781,2017 Irma,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Laura LaPolice,Nail and HWM tag,Phone/Car GPS,NAD83,Chris Brown,Chris Brown,FLDE 22843,Riverside RV Resort and Campground,,,FL,De Soto County,,No,27.0767926,-82.0075781,24790,Peace River,22843,182,5,3,HWM nail with flagging located on dock marked with pink flagging on peace river. Reference HWM pdf for map of location.,10/1/2017 4:00:00 AM,5.24,2,6,Right,7616,6,1.88,3,,GNSS level II survey,Riverine,9/27/2017 4:00:00 AM,0,2,1750,1750,0.25,0.2,hwm-1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.92361,-81.59167,29.92361,-81.59167,2017 Irma,Debris,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,Andy Caldwell,Stake,Phone/Car GPS,WGS84 (from Digital Map),Philip Habermehl,Anthony Gotvald,FLSTJ22844,FOR SALE PROPERTY AT 10339 COUNTY ROAD 13 N,,,FL,St. Johns County,,No,29.92361,-81.59167,24791,ST JOHNS RIVER,22844,182,2,4,DEBRIS LINE COVERS ENTIRE SHORE LINE OF PROPERTY STAKE IS 65' DUE WEST FROM SALE SIGN. DEBRIS LINE IS 65' FROM THE ROAD,10/5/2017 5:00:00 AM,5.02,2,6,Right,8261,7,0,3,,"GNSS Level Ii survey.
MARK IS AT LAND SURFACE",Riverine,9/27/2017 5:00:00 AM,0,4,1600,6,0.107,0.35,HWM,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.77734,-81.45151,26.77734,-81.45151,2017 Irma,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Anthony Gotvald,Nail and HWM tag,Handheld GPS,NAD83,Arthur Day,Arthur Day,FLHEN22845,shop at 1010 Muriel Blvd,,,FL,Hendry County,,No,26.77734,-81.45151,24793,unnamed canal to Caloosahatchee River,22845,182,5,2,nail and disk on corner of shop right of double garage doors,10/1/2017 4:00:00 AM,20.35,2,6,N/A,7603,6,0.9,1,,GNSS Level II survey.,Riverine,9/27/2017 4:00:00 AM,0,2,1587,1587,0.01,,hwm-1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.90655,-81.50727,29.90655,-81.50727,2017 Irma,Debris,VP: > 0.40 ft,NAVD88,Level Gun,Laura LaPolice,Stake,Handheld GPS,WGS84 (from Digital Map),Jeffrey Moss,Laura LaPolice,FLSTJ22847,Culvert over six mile ck on CR-208,,,FL,St. Johns County,,No,29.90655,-81.50727,24794,Six Mile Creek,22847,182,2,5,Downstream side of culvert along headwall.,10/2/2017 4:00:00 AM,9.53,2,2,Right,7777,7,0,1,,"HWM is at base of the stake. 
GNSS level II survey",Riverine,9/27/2017 4:00:00 AM,0,4,1595,1598,0.13,0.5,HWM1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.90635,-81.50746,29.90635,-81.50746,2017 Irma,Debris,VP: > 0.40 ft,NAVD88,Level Gun,Laura LaPolice,Stake,Handheld GPS,WGS84 (from Digital Map),Jeffrey Moss,Laura LaPolice,FLSTJ22847,Culvert over six mile ck on CR-208,,,FL,St. Johns County,,No,29.90655,-81.50727,24795,Six Mile Creek,22847,182,2,5,Upstream side of culvert,10/2/2017 4:00:00 AM,9.9,2,2,N/A,7778,7,0,1,,"HWM at base of stake
GNSS level II survey",Riverine,9/27/2017 4:00:00 AM,0,4,1595,1598,0.13,0.5,HWM2,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
27.043856,-81.985804,27.043856,-81.985804,2017 Irma,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Laura LaPolice,Marker,Phone/Car GPS,NAD83,Chris Brown,Chris Brown,FLDE 22848,De Soto County Boat Ramp off of SW Liverpool rd,,,FL,De Soto County,,No,27.043856,-81.985804,24796,Hunter Creek,22848,182,5,2,HWM on pavilion support at Boat Ramp,10/3/2017 4:00:00 AM,3.77,2,6,Left,7861,4,0.28,3,,GNSS level II survey,Riverine,9/27/2017 4:00:00 AM,0,2,1750,1750,0.13,0.1,hwm-1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.081513,-81.808792,30.081513,-81.808792,2017 Irma,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,Steve Harden,Marker,Other (Note in Description box),NAD83,Jake Wentz,Jeffrey Moss,FLCLA22849,"3082 byron rd.
Green Cove Springs, FL 32043",,,FL,Clay County,,No,30.081513,-81.808792,24797,black creek,22849,182,5,1,Excellent seedline on the garage door transferred to the right door jam,10/5/2017 4:00:00 AM,10.33,2,6,Right,8361,4,4.56,5,,GNSS Level II Survey,Riverine,9/27/2017 4:00:00 AM,0,2,1859,1595,0.048,0,HWM 01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.77774,-81.45305,26.77774,-81.45305,2017 Irma,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Andy Caldwell,Nail and HWM tag,Handheld GPS,NAD83,Arthur Day,Arthur Day,FLHEN22850,"1575 Muriel Blvd LaBelle, FL",,,FL,Hendry County,,No,26.77774,-81.45305,24798,Pollywog Creek trib to Caloosahatchee River,22850,182,5,2,nail on wooden center post of lower back barn at 1575 Muriel Blvd,10/1/2017 5:00:00 AM,21.2,2,6,N/A,7606,6,1.33,1,,GNSS Level II survey.,Riverine,9/27/2017 5:00:00 AM,0,2,1587,1587,0.01,,hwm-1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.08262,-81.808443,30.08262,-81.808443,2017 Irma,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,Steve Harden,Marker,Phone/Car GPS,NAD83,Jake Wentz,Jeffrey Moss,FLCLA22851,3245 Manatee Point left garage door jam,,,FL,Clay County,,No,30.08262,-81.808443,24799,Black Creek,22851,182,5,1,Seed line on the left door jam of the furthest left garage door of a home,10/5/2017 4:00:00 AM,9.63,2,6,Left,8362,4,1.46,3,,GNSS Level II Survey,Riverine,9/27/2017 4:00:00 AM,0,2,1859,1595,0.048,,HMW 1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.91028,-81.59194,29.91028,-81.59194,2017 Irma,Debris,VP: > 0.40 ft,NAVD88,RT-GNSS,Andy Caldwell,Stake,Phone/Car GPS,WGS84 (from Digital Map),Philip Habermehl,Philip Habermehl,FLSTJ22852,10800 COUNTY ROAD 13 N START OF RIVERS EDGE PLANTATION,,,FL,St. Johns County,,No,29.91028,-81.59194,24800,ST JOHNS RIVER,22852,182,2,5,5' WEST OF ROAD,10/5/2017 5:00:00 AM,6.33,2,6,Right,8260,7,0,3,,"GNSS Level II survey.
MARK IS AT LANDSURFACE. LOOKS TO HAVE BEEN RUN OVER BUT STILL IN SAME LOCATION AS DEBRIS LINES CHANGES TO VERY POOR.",Riverine,9/27/2017 5:00:00 AM,0,4,1600,1600,0.107,0.5,HWM,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.33508,-81.82903,26.33508,-81.82903,2017 Irma,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Paul Ankcorn,Marker,Phone/Car GPS,NAD83,Javier Spencer,Daniel McCay,FLLEE22854,Residence-Two story yellow house.,,,FL,Lee County,,No,26.33508,-81.82903,24801,Imperial River,22854,182,5,2,"Left bank between canal and river, on left back side of house.",10/2/2017 4:00:00 AM,3.86,2,6,Left,7702,4,0.81,3,,GNSS Level II Survey,Riverine,9/27/2017 4:00:00 AM,0,2,1860,1591,0.13,,HWM1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
27.86789,-82.28379,27.86789,-82.28379,2017 Irma,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Paul Ankcorn,,Phone/Car GPS,NAD83,Andrew Knaak,Paul Ankcorn,FLHIL22853,Alafia Preserve neighborhood,,,FL,Hillsborough County,,No,27.86789,-82.28379,24802,Alafia,22853,182,5,2,"Good seedling on deck cross member support for the deck, walk under deck towards back of house, cross member is where deck meets the house.",10/2/2017 4:00:00 AM,14.68,2,6,N/A,7765,,5.65,3,,GNSS Level II Survey.,Riverine,9/27/2017 4:00:00 AM,0,2,10,873,0.06,0.1,HWM-1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
27.8784,-82.2954,27.8784,-82.2954,2017 Irma,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Paul Ankcorn,Marker,Phone/Car GPS,NAD83,Andrew Knaak,Paul Ankcorn,FLHIL22842,"Seedline on trailer park home, 4209 Alafia Blvd",,,FL,Hillsborough County,,No,27.8784,-82.2954,24803,Alafia River,22842,182,5,2,,10/2/2017 4:00:00 AM,10.82,2,6,N/A,7758,4,3,3,,GNSS Level II Survey.,Riverine,9/27/2017 4:00:00 AM,0,2,10,873,0.064,,HWM_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
27.87055,-82.28563,27.87055,-82.28563,2017 Irma,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Paul Ankcorn,Marker,Phone/Car GPS,NAD83,Andrew Knaak,Paul Ankcorn,FLHIL22846,2 good seelines on property of John Moor Rd,,,FL,Hillsborough County,,No,27.87055,-82.28563,24804,Alafia River,22846,182,5,2,4.33' above ground in open shed.,10/2/2017 4:00:00 AM,13.92,2,6,N/A,7761,4,4.33,3,,GNSS Level II Survey.,Riverine,9/27/2017 4:00:00 AM,0,2,10,873,0.064,,HWM-1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.062796,-81.822382,30.062796,-81.822382,2017 Irma,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,Anthony Gotvald,Marker,Phone/Car GPS,NAD83,Jake Wentz,Anthony Gotvald,FLCLA22855,403-411 Lake Asbury dr,,,FL,Clay County,,No,30.062796,-81.822382,24805,Black Creek,22855,182,5,1,electrical box located on outside building wall to the left of the downstream garage door of the uphill house of the property,10/5/2017 4:00:00 AM,13.12,2,6,Right,8254,4,5.26,3,,GNSS Level IV survey.,Riverine,9/27/2017 4:00:00 AM,0,2,1859,6,0.34,,hwm 01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.94125,-81.52375,29.94125,-81.52375,2017 Irma,Debris,VP: > 0.40 ft,NAVD88,Level Gun,Laura LaPolice,Marker,Handheld GPS,WGS84 (from Digital Map),Jeffrey Moss,Laura LaPolice,FLSTJ22856,Mill Creek in power line right of way. Tributary to Six Mile Ck,,,FL,St. Johns County,,No,29.94125,-81.52375,24806,Mill Creek,22856,182,2,5,Located on gate in power line right of way. Power lines overhead. Will need to follow power lines through housing development to find site.,10/2/2017 4:00:00 AM,5.42,2,2,N/A,7785,4,2.1,1,,GNSS level II survey,Riverine,9/27/2017 4:00:00 AM,0,4,1595,1598,0.13,0.5,HWM1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.75807,-81.47264,26.75807,-81.47264,2017 Irma,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Andy Caldwell,Nail and HWM tag,Handheld GPS,NAD83,Arthur Day,Arthur Day,FLHEN22857,well shed at 2350 North River Rd,,,FL,Hendry County,,No,26.75807,-81.47264,24807,Bee Branch,22857,182,5,2,nail and disk on outside corner right of door to well house in front yard of 2350 North River Rd,10/1/2017 5:00:00 AM,15.62,2,6,N/A,7614,6,1.6,1,,GNSS Level II survey.,Riverine,9/27/2017 5:00:00 AM,0,2,1587,1587,0.01,,hwm-1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
27.222065,-81.876476,27.222065,-81.876476,2017 Irma,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Steve Harden,Nail and HWM tag,Phone/Car GPS,NAD83,Chris Brown,Chris Brown,FLDE 22858,American Legion Dr Bridge,,,FL,De Soto County,,No,27.222065,-81.876476,24808,Peace River,22858,182,5,3,HWM located on DS REW abutment of bridge behind pipes. Detailed map in HWM pdf,10/3/2017 4:00:00 AM,24.19,2,6,Right,8365,6,4.8,3,,GNSS level II survey,Riverine,9/27/2017 4:00:00 AM,0,2,1750,1750,0.13,0.2,hwm-1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
27.221786,-81.875505,27.221786,-81.875505,2017 Irma,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Laura LaPolice,Nail and HWM tag,Phone/Car GPS,NAD83,Chris Brown,Chris Brown,FLDE 22859,Culvert under railroad,,,FL,De Soto County,,No,27.221786,-81.875505,24809,Peace River,22859,182,5,2,Located above culvert that goes underneath the railroad. Marked with pink flagging.,10/3/2017 4:00:00 AM,24.04,2,6,N/A,7857,6,0.3,3,,GNSS level II survey,Riverine,9/27/2017 4:00:00 AM,0,2,1750,1750,0.13,0.1,hwm-1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.336395,-81.816084,26.336395,-81.816084,2017 Irma,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Paul Ankcorn,Marker,Phone/Car GPS,NAD83,Javier Spencer,Daniel McCay,FLLEE22860,Residence-One story house color is peach.,,,FL,Lee County,,No,26.33645,-81.81616,24810,Imperial,22860,182,5,2,Front porch left of red door front entrance.,10/2/2017 4:00:00 AM,3.9,2,6,N/A,7704,4,1,3,,GNSS Level II Survey.,Riverine,9/27/2017 4:00:00 AM,0,2,1860,1591,0.13,0.1,HWM1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
27.86163,-82.26536,27.86163,-82.26536,2017 Irma,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Paul Ankcorn,Marker,Phone/Car GPS,NAD83,Andrew Knaak,Paul Ankcorn,FLHIL22861,High water on house,,,FL,Hillsborough County,,No,27.86163,-82.26536,24811,Alafia,22861,182,5,2,outside garage wall leading up to front door.  Good seedline 5.5 feet above ground,10/2/2017 4:00:00 AM,22.33,2,6,N/A,7766,4,5.5,3,,GNSS Level II Survey.,Riverine,9/27/2017 4:00:00 AM,0,2,10,873,0.06,0.1,HMW-1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
27.8586,-82.27497,27.8586,-82.27497,2017 Irma,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Paul Ankcorn,Marker,Phone/Car GPS,NAD83,Andrew Knaak,Paul Ankcorn,FLHIL22862,Small well shelter left of driveway,,,FL,Hillsborough County,,No,27.8586,-82.27497,24812,Alafia River,22862,182,5,2,Inside well house.,10/1/2017 4:00:00 AM,17.31,2,6,N/A,7604,4,1.57,3,,GNSS Level II Survey.,Riverine,9/27/2017 4:00:00 AM,0,2,10,873,0.115,0.1,HWM 1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
27.228884,-81.891111,27.228884,-81.891111,2017 Irma,Seed line,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,Laura LaPolice,Marker,Phone/Car GPS,NAD83,Chris Brown,Chris Brown,FLDE 22863,Arcadia Peace River Campground,,,FL,De Soto County,,No,27.228884,-81.891111,24813,Peace River,22863,182,5,4,"HWM seedline on back of main building of campsite. Most of the seedline has fallen off, faint line still visible and confirmed by seedline inside of storage closet. Landowner confirmed HWM.",10/4/2017 4:00:00 AM,25.49,2,6,Right,8175,4,3.59,3,,GNSS Level II survey,Riverine,9/27/2017 4:00:00 AM,0,2,1750,1750,0.092,0.4,hwm-1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.1978,-81.8123,26.1978,-81.8123,2017 Irma,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,William McDevitt,Stake,Phone/Car GPS,WGS84 (from Digital Map),Fabian Kahn,Fabian Kahn,FLCOL22715,Park Shore Marina @ The Village Shops on Venetion Bay @ Gulf Shore Blvd and Park Shore Dr.,,,FL,Collier County,,No,26.1978,-81.8123,24815,Gulf of Mexico,22715,182,5,3,Marked seed line on wall behind marina bait shop bait tank.,9/27/2017 4:00:00 AM,4.654,2,6,N/A,7367,7,1.2,3,,,Coastal,9/24/2017 4:00:00 AM,1,4,1692,1692,0.144,,DM006,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.073412,-81.844655,30.073412,-81.844655,2017 Irma,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,Steve Harden,Marker,Phone/Car GPS,NAD83,Jake Wentz,Jake Wentz,FLCLA22864,"3638 main st.
Middleburg, FL 32068",,,FL,Clay County,,No,30.073412,-81.844655,24816,Black Creek,22864,182,5,1,Line on center brace of stairs facing the road between the 13th and 14th stair,10/3/2017 4:00:00 AM,16.38,2,6,Right,7915,4,8.31,3,,GNSS Level II survey.,Riverine,9/27/2017 4:00:00 AM,0,2,1859,1859,0.022,,HWM 01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
27.230257,-81.890693,27.230257,-81.890693,2017 Irma,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Laura LaPolice,Marker,Phone/Car GPS,NAD83,Chris Brown,Chris Brown,FLDE 22866,Arcadia Peace River Campground,,,FL,De Soto County,,No,27.230257,-81.890693,24817,Peace River,22866,182,5,2,"Located on the back of a light grey shed door off ""Woods end"".",10/4/2017 4:00:00 AM,25.43,2,6,Right,8177,4,3.45,3,,GNSS Level II survey,Riverine,9/27/2017 4:00:00 AM,0,2,1750,1750,0.09,0.1,hwm-1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.98472,-81.56361,29.98472,-81.56361,2017 Irma,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,Andy Caldwell,Marker,Phone/Car GPS,WGS84 (from Digital Map),Philip Habermehl,Philip Habermehl,FLSTJ22865,TROUT CREEK PARK PUBLIC BOAT RAMP,,,FL,St. Johns County,,No,29.98472,-81.56361,24818,TROUT CREEK,22865,182,5,1,FIRST STAIR CASE  ON DOCK EAST OF BOAT RAMP. SOUTH SIDE OF NORTH RAILING. ON POST CLOSET TO THE BOAT RAMP CANAL,10/5/2017 5:00:00 AM,2.22,2,6,Left,8266,4,2.76,3,,"GNSS Level II survey.
TAPE UP IS ABOVE FIRST STEP. POSSIBLE TIDAL EFFECTS.",Riverine,9/27/2017 5:00:00 AM,1,4,1600,1600,0.107,0.05,HWM,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
27.8691,-82.28646,27.8691,-82.28646,2017 Irma,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Paul Ankcorn,Marker,Phone/Car GPS,NAD83,Andrew Knaak,Paul Ankcorn,FLHIL22867,Hidden River RV park,,,FL,Hillsborough County,,No,27.8691,-82.28646,24819,Alafia River,22867,182,5,2,seedline on tile wall under pool pavillion near coke machine,10/1/2017 4:00:00 AM,13.65,2,6,Left,7612,4,0.7,3,,GNSS Level II survey.,Riverine,9/27/2017 4:00:00 AM,0,2,10,873,0.115,,HWM 1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.339992,-81.806789,26.339992,-81.806789,2017 Irma,Debris,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Paul Ankcorn,Other (Note in Description box),Phone/Car GPS,NAD83,Javier Spencer,Daniel McCay,FLLEE22869,"Under Imperial river Bridge, in Bonitia Springs fl",,,FL,Lee County,,No,26.34036,-81.80705,24820,Imperial,22869,182,2,3,"Concrete anchors under bridge on right bank, along rip/rap 25 feet landward from water edge. Spray painted.",10/1/2017 4:00:00 AM,4.04,2,6,Right,7941,9,0.7,3,,GNSS Level II Survey.,Riverine,9/27/2017 4:00:00 AM,0,2,1860,1591,0.105,,HWM1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
27.1644,-81.903259,27.1644,-81.903259,2017 Irma,Stain line,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,Laura LaPolice,Marker,Phone/Car GPS,NAD83,Chris Brown,Chris Brown,FLDE 22870,Marks located on Brown stucco house,,,FL,De Soto County,,No,27.1644,-81.903259,24821,Peace River,22870,182,6,4,HWM is a stain line marked with sharpie on backside of building. Flagging is on the door knob and the tree on the side the HWM is located.,10/3/2017 4:00:00 AM,18.33,2,6,Right,7930,4,2.97,3,,GNSS Level II survey,Riverine,9/27/2017 4:00:00 AM,0,2,1750,1750,0.13,0.4,HWM-1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
27.164336,-81.903125,27.164336,-81.903125,2017 Irma,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Laura LaPolice,Marker,Phone/Car GPS,NAD83,Chris Brown,Chris Brown,FLDE 22870,Marks located on Brown stucco house,,,FL,De Soto County,,No,27.1644,-81.903259,24822,Peace River,22870,182,5,2,HWM is seedline marked with sharpie on side of house. Reference HWM pdf for location of HWM on house,10/3/2017 4:00:00 AM,18.25,2,6,Right,7931,4,2.94,3,,GNSS Level II survey,Riverine,9/27/2017 4:00:00 AM,0,2,1750,1750,0.13,0.1,HWM-2,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.073351,-81.843757,30.073351,-81.843757,2017 Irma,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,Steve Harden,Marker,Phone/Car GPS,NAD83,Jake Wentz,Jake Wentz,FLCLA22868,"3600 Main St. Middleburg, FL 32068",,,FL,Clay County,,No,30.073351,-81.843757,24823,Black Creek,22868,182,5,1,Near confluence of north and south Black Creek. 3600 Main St. (end of main st.) Downstream right corner of residence closer to the driveway.,10/3/2017 4:00:00 AM,16.25,2,6,N/A,7917,4,9.28,3,,GNSS Level II survey.,Riverine,9/27/2017 4:00:00 AM,0,2,1859,1859,0.022,,HWM 01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.072925,-81.851121,30.072925,-81.851121,2017 Irma,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,Steve Harden,Marker,Phone/Car GPS,NAD83,Jake Wentz,Steve Harden,FLCLA22871,3772 main st. on a trailer facing the street. trailer on the right side of the property,,,FL,Clay County,,No,30.072925,-81.851121,24824,Black Creek,22871,182,5,1,On a trailer facing the street 1-2 ft. from corner of trailer when facing it from the street,10/4/2017 4:00:00 AM,17.04,2,6,Right,8033,4,3.61,3,,GNSS Level III survey,Riverine,9/27/2017 4:00:00 AM,0,2,1859,761,0.025,,HWM 01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
27.87789,-82.29808,27.87789,-82.29808,2017 Irma,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Paul Ankcorn,Marker,Phone/Car GPS,NAD83,Andrew Knaak,Paul Ankcorn,FLHIL22872,mailbox seedline,,,FL,Hillsborough County,,No,27.87789,-82.29808,24825,Alafia River,22872,182,5,2,On mailbox post,10/1/2017 4:00:00 AM,9.75,2,6,Left,7613,4,2.13,3,,GNSS Level II survey.,Riverine,9/27/2017 4:00:00 AM,0,2,10,873,0.115,0.1,HWM 1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
